week_start,class_number,class_label,soil_moisture,avg_temp_f,max_temp_f,min_temp_f,precip_in_monthly_total,pdsi,phdi,pmdi,ndvi,txmeso_precip_in,txmeso_air_temp_f,txmeso_soil_vwc_5cm,txmeso_soil_vwc_10cm,txmeso_soil_vwc_20cm,txmeso_rel_humidity,txmeso_solar_rad
1/29/08,2,D1,0.24412406884854834,54.04838709677419,69.84838709677419,38.15806451612904,0.4,-2.1370967741935485,2.0493548387096774,-0.6609677419354838,0.4186537215,,,,,,,
2/5/08,2,D1,0.24532156771626962,55.43793103448276,71.20689655172414,39.58275862068966,0.19,-2.1889655172413796,1.8917241379310346,-0.8868965517241378,0.410006388125,,,,,,,
2/12/08,3,D2,0.2475706523862378,56.37931034482759,71.56896551724138,41.12758620689655,0.19,-2.169655172413793,1.8072413793103448,-0.9689655172413792,0.40499243075,,,,,,,
2/19/08,3,D2,0.249819737056206,57.32068965517241,71.93103448275862,42.67241379310345,0.19,-2.150344827586207,1.7227586206896552,-1.0510344827586207,0.4006192498125,,,,,,,
2/26/08,3,D2,0.2520688217261742,58.26206896551724,72.29310344827586,44.217241379310344,0.19,-2.1310344827586207,1.6382758620689657,-1.133103448275862,0.4000907275,,,,,,,
3/4/08,3,D2,0.2531106125923895,59.45806451612903,73.19677419354839,45.70967741935484,1.64,-2.150967741935484,1.5222580645161292,-1.2748387096774194,0.3995622051875,,,,,,,
3/11/08,3,D2,0.25254267838693434,60.99354838709677,74.8225806451613,47.13225806451613,1.64,-2.223225806451613,1.3641935483870968,-1.4961290322580645,0.40584616762500003,,,,,,,
3/18/08,3,D2,0.25197474418147914,62.52903225806451,76.4483870967742,48.55483870967742,1.64,-2.295483870967742,1.2061290322580647,-1.7174193548387098,0.4132655441875,,,,,,,
3/25/08,3,D2,0.251406809976024,64.06451612903226,78.0741935483871,49.97741935483871,1.64,-2.367741935483871,1.0480645161290323,-1.9387096774193548,0.42544306225,,,,,,,
4/1/08,3,D2,0.2508388757705688,65.6,79.7,51.4,1.38,-2.44,0.89,-2.16,0.4411891864375,,,,,,,
4/8/08,3,D2,0.24935005108515415,67.79333333333332,81.59,53.94333333333333,1.38,-2.582333333333333,-0.029333333333333288,-2.3676666666666666,0.456453290375,,,,,,,
4/15/08,3,D2,0.2478612263997395,69.98666666666666,83.48,56.486666666666665,1.38,-2.724666666666667,-0.9486666666666665,-2.5753333333333335,0.4705123436875,,,,,,,
4/22/08,3,D2,0.24637240171432487,72.17999999999999,85.37,59.029999999999994,1.38,-2.867,-1.8679999999999999,-2.783,0.484571397,,,,,,,
4/29/08,3,D2,0.24488357702891023,74.37333333333333,87.25999999999999,61.57333333333333,1.38,-3.009333333333333,-2.787333333333333,-2.9906666666666664,0.48988821462500004,,,,,,,
5/6/08,3,D2,0.24387215991174013,76.14516129032258,88.81612903225806,63.55806451612903,2.08,-3.1806451612903226,-3.1806451612903226,-3.1806451612903226,0.49520503225,,,,,,,
5/13/08,3,D2,0.24305170582186783,77.7483870967742,90.23870967741935,65.31935483870967,2.08,-3.363548387096774,-3.363548387096774,-3.363548387096774,0.503433843,,,,,,,
5/20/08,2,D1,0.24223125173199556,79.3516129032258,91.66129032258064,67.08064516129032,2.08,-3.5464516129032257,-3.5464516129032257,-3.5464516129032257,0.5128274509999999,,,,,,,
5/27/08,2,D1,0.24141079764212325,80.95483870967742,93.08387096774193,68.84193548387096,2.08,-3.729354838709677,-3.729354838709677,-3.729354838709677,0.5117712341875,,,,,,,
6/3/08,2,D1,0.24035916626453394,81.98666666666666,93.95333333333333,70.01333333333332,0.83,-3.8606666666666665,-3.8606666666666665,-3.8606666666666665,0.496781917625,,,,,,,
6/10/08,2,D1,0.2387295916676521,81.59,93.44,69.71,0.83,-3.863,-3.863,-3.863,0.483584421375,,,,,,,
6/17/08,4,D3,0.23710001707077022,81.19333333333333,92.92666666666666,69.40666666666667,0.83,-3.8653333333333335,-3.8653333333333335,-3.8653333333333335,0.481137847,,,,,,,
6/24/08,3,D2,0.23547044247388838,80.79666666666667,92.41333333333334,69.10333333333332,0.83,-3.8676666666666666,-3.8676666666666666,-3.8676666666666666,0.478691272625,,,,,,,
7/1/08,3,D2,0.2338408678770065,80.4,91.9,68.8,2.03,-3.87,-3.87,-3.87,0.47585603325000003,,,,,,,
7/8/08,4,D3,0.2379214456004481,80.37741935483871,91.78709677419356,68.86774193548386,2.03,-3.6961290322580647,-3.6961290322580647,-3.587741935483871,0.472956016375,,,,,,,
7/15/08,4,D3,0.24200202332388968,80.35483870967742,91.67419354838711,68.93548387096774,2.03,-3.522258064516129,-3.522258064516129,-3.305483870967742,0.4746922925,,,,,,,
7/22/08,4,D3,0.2460826010473313,80.33225806451613,91.56129032258065,69.00322580645161,2.03,-3.3483870967741938,-3.3483870967741938,-3.023225806451613,0.479905788375,,,,,,,
7/29/08,4,D3,0.2501631787707729,80.30967741935484,91.4483870967742,69.07096774193548,2.03,-3.1745161290322583,-3.1745161290322583,-2.740967741935484,0.490708931875,,,,,,,
8/5/08,4,D3,0.25000882148742676,79.43548387096774,90.88387096774194,67.89999999999999,3.91,-3.1580645161290324,-3.1580645161290324,-2.74,0.5154861944375,,,,,,,
8/12/08,4,D3,0.24667826294898984,77.92258064516129,89.98064516129033,65.8,3.91,-3.259677419354839,-3.259677419354839,-2.95,0.540263457,,,,,,,
8/19/08,3,D2,0.24334770441055295,76.40967741935484,89.07741935483871,63.699999999999996,3.91,-3.361290322580645,-3.361290322580645,-3.1599999999999997,0.5514493935625,,,,,,,
8/26/08,3,D2,0.24001714587211603,74.89677419354838,88.17419354838711,61.599999999999994,3.91,-3.4629032258064516,-3.4629032258064516,-3.3699999999999997,0.562635330125,,,,,,,
9/2/08,3,D2,0.23723820298910137,73.33999999999999,87.17333333333333,59.50333333333333,0.69,-3.556,-3.556,-3.556,0.557224616375,,,,,,,
9/9/08,3,D2,0.23776895403861995,71.52,85.58666666666667,57.42666666666666,0.69,-3.598,-3.598,-3.598,0.5451752425,,,,,,,
9/16/08,3,D2,0.23829970508813855,69.7,84.0,55.35,0.69,-3.64,-3.64,-3.64,0.533395811625,,,,,,,
9/23/08,3,D2,0.23883045613765716,67.88,82.41333333333333,53.27333333333333,0.69,-3.682,-3.682,-3.682,0.52197630475,,,,,,,
9/30/08,3,D2,0.23936120718717574,66.06,80.82666666666667,51.196666666666665,0.69,-3.724,-3.724,-3.724,0.512669732375,,,,,,,
10/7/08,3,D2,0.2363918880301137,64.27096774193548,79.09032258064515,49.37096774193548,1.16,-3.8151612903225804,-3.8151612903225804,-3.8151612903225804,0.516040767,,,,,,,
10/14/08,3,D2,0.23283922383862157,62.487096774193546,77.32903225806452,47.58709677419355,1.16,-3.914516129032258,-3.914516129032258,-3.914516129032258,0.519411801625,,,,,,,
10/21/08,3,D2,0.22928655964712943,60.70322580645161,75.56774193548387,45.803225806451614,1.16,-4.013870967741935,-4.013870967741935,-4.013870967741935,0.49529268800000004,,,,,,,
10/28/08,3,D2,0.2257338954556373,58.91935483870968,73.80645161290322,44.01935483870968,1.16,-4.113225806451613,-4.113225806451613,-4.113225806451613,0.466591883,,,,,,,
11/4/08,3,D2,0.22463241964578629,57.089999999999996,71.92,42.26,0.06,-4.188,-4.188,-4.188,0.4533480405,,,,,,,
11/11/08,3,D2,0.2267991950114568,55.199999999999996,69.86666666666666,40.53333333333333,0.06,-4.2299999999999995,-4.2299999999999995,-4.2299999999999995,0.451696919875,,,,,,,
11/18/08,3,D2,0.2289659703771273,53.309999999999995,67.81333333333333,38.806666666666665,0.06,-4.271999999999999,-4.271999999999999,-4.271999999999999,0.448892587,,,,,,,
11/25/08,4,D3,0.2311327457427978,51.419999999999995,65.76,37.08,0.06,-4.314,-4.314,-4.314,0.44320522349999997,,,,,,,
12/2/08,4,D3,0.23253049773554643,49.76451612903225,64.02258064516128,35.50645161290323,0.19,-4.351612903225806,-4.351612903225806,-4.351612903225806,0.43751786,,,,,,,
12/9/08,4,D3,0.2293141094907637,49.516129032258064,64.18064516129033,34.851612903225806,0.19,-4.362903225806451,-4.362903225806451,-4.362903225806451,0.4281771881875,,,,,,,
12/16/08,4,D3,0.226097721245981,49.26774193548387,64.33870967741936,34.196774193548386,0.19,-4.374193548387097,-4.374193548387097,-4.374193548387097,0.41883651637499997,,,,,,,
12/23/08,4,D3,0.22288133300119825,49.01935483870968,64.49677419354839,33.54193548387097,0.19,-4.385483870967742,-4.385483870967742,-4.385483870967742,0.415256233,,,,,,,
12/30/08,4,D3,0.21966494475641551,48.770967741935486,64.65483870967742,32.88709677419355,0.19,-4.396774193548388,-4.396774193548388,-4.396774193548388,0.413980105,,,,,,,
1/6/09,4,D3,0.2178069103148675,50.05483870967742,65.97419354838709,34.13548387096775,0.48,-4.475806451612904,-4.475806451612904,-4.475806451612904,0.4090468079375,,,,,,,
1/13/09,4,D3,0.2164922173946134,51.95161290322581,67.75806451612902,36.145161290322584,0.48,-4.581935483870968,-4.581935483870968,-4.581935483870968,0.40265064325,,,,,,,
1/20/09,4,D3,0.21517752447435928,53.848387096774196,69.54193548387097,38.15483870967742,0.48,-4.688064516129033,-4.688064516129033,-4.688064516129033,0.394397632875,,,,,,,
1/27/09,4,D3,0.21386283155410518,55.745161290322585,71.3258064516129,40.16451612903226,0.48,-4.7941935483870965,-4.7941935483870965,-4.7941935483870965,0.38366882825,,,,,,,
2/3/09,5,D4,0.21527842219386778,57.33571428571429,72.62857142857142,42.042857142857144,0.21,-4.797142857142857,-4.797142857142857,-4.751428571428572,0.374105278625,,,,,,,
2/10/09,5,D4,0.22351972173367224,58.160714285714285,72.72857142857143,43.59285714285714,0.21,-4.542142857142857,-4.542142857142857,-4.336428571428572,0.371533259,,,,,,,
2/17/09,5,D4,0.2317610212734767,58.98571428571429,72.82857142857142,45.14285714285714,0.21,-4.287142857142857,-4.287142857142857,-3.9214285714285713,0.368961239375,,,,,,,
2/24/09,5,D4,0.24000232081328116,59.81071428571428,72.92857142857143,46.69285714285714,0.21,-4.0321428571428575,-4.0321428571428575,-3.5064285714285712,0.36688498212500004,,,,,,,
3/3/09,5,D4,0.245184025937511,60.64516129032258,73.3225806451613,47.967741935483865,3.74,-3.8125806451612902,-3.8125806451612902,-3.1564516129032256,0.3648913519375,,,,,,,
3/10/09,5,D4,0.24271674502280446,61.50322580645161,74.45161290322581,48.55483870967742,3.74,-3.6816129032258065,-3.6816129032258065,-2.969032258064516,0.374053292,,,,,,,
3/17/09,4,D3,0.2402494641080979,62.36129032258064,75.58064516129032,49.14193548387097,3.74,-3.5506451612903227,-3.5506451612903227,-2.7816129032258066,0.39158190975,,,,,,,
3/24/09,4,D3,0.2377821831933913,63.21935483870968,76.70967741935483,49.729032258064514,3.74,-3.419677419354839,-3.419677419354839,-2.594193548387097,0.408574690625,,,,,,,
3/31/09,4,D3,0.23531490227868473,64.07741935483871,77.83870967741936,50.31612903225806,3.74,-3.2887096774193547,-3.2887096774193547,-2.406774193548387,0.4242278793125,,,,,,,
4/7/09,4,D3,0.2379396498203277,66.22,79.6,52.82,3.24,-3.344,-3.344,-2.596,0.439881068,,,,,,,
4/14/09,4,D3,0.24141306877136226,68.57666666666667,81.46666666666667,55.64333333333333,3.24,-3.4303333333333335,-3.4303333333333335,-2.848,0.4837483586875,,,,,,,
4/21/09,4,D3,0.2448864877223968,70.93333333333334,83.33333333333333,58.46666666666667,3.24,-3.5166666666666666,-3.5166666666666666,-3.1,0.5276156493749999,,,,,,,
4/28/09,4,D3,0.24835990667343133,73.28999999999999,85.2,61.29,3.24,-3.603,-3.603,-3.352,0.5474432863125,,,,,,,
5/5/09,4,D3,0.2489889369856926,75.25483870967741,87.07096774193549,63.36451612903226,2.06,-3.7393548387096773,-3.7393548387096773,-3.5825806451612903,0.55765506175,,,,,,,
5/12/09,4,D3,0.24748467581887396,76.9258064516129,88.94516129032257,64.87741935483871,2.06,-3.913225806451613,-3.913225806451613,-3.7970967741935486,0.5698964405,,,,,,,
5/19/09,4,D3,0.24598041465205528,78.59677419354838,90.81935483870967,66.39032258064516,2.06,-4.087096774193548,-4.087096774193548,-4.0116129032258065,0.584843957,,,,,,,
5/26/09,4,D3,0.2444761534852366,80.26774193548387,92.69354838709677,67.90322580645162,2.06,-4.260967741935484,-4.260967741935484,-4.226129032258065,0.592296441875,,,,,,,
6/2/09,4,D3,0.2429093614220619,81.77333333333334,94.39666666666666,69.25,0.46,-4.401666666666666,-4.401666666666666,-4.401666666666666,0.554778737,,,,,,,
6/9/09,4,D3,0.24096738398075102,82.28666666666668,95.07333333333334,69.60000000000001,0.46,-4.343333333333334,-4.343333333333334,-4.343333333333334,0.517261032125,,,,,,,
6/16/09,4,D3,0.23902540653944013,82.8,95.75,69.95,0.46,-4.285,-4.285,-4.285,0.498959953625,,,,,,,
6/23/09,4,D3,0.23708342909812927,83.31333333333333,96.42666666666666,70.3,0.46,-4.226666666666667,-4.226666666666667,-4.226666666666667,0.4838616461875,,,,,,,
6/30/09,4,D3,0.23514145165681838,83.82666666666667,97.10333333333334,70.65,0.46,-4.168333333333334,-4.168333333333334,-4.168333333333334,0.478995873,,,,,,,
7/7/09,4,D3,0.2338950826275733,83.72580645161291,97.12258064516129,70.42903225806452,2.99,-4.206451612903226,-4.206451612903226,-4.206451612903226,0.4818045005,,,,,,,
7/14/09,3,D2,0.23276464833367255,83.5225806451613,97.03225806451613,70.11290322580645,2.99,-4.260645161290323,-4.260645161290323,-4.260645161290323,0.48591670587499997,,,,,,,
7/21/09,3,D2,0.23163421403977177,83.31935483870969,96.94193548387096,69.79677419354839,2.99,-4.31483870967742,-4.31483870967742,-4.31483870967742,0.4932878559375,,,,,,,
7/28/09,5,D4,0.230503779745871,83.11612903225806,96.8516129032258,69.48064516129033,2.99,-4.369032258064516,-4.369032258064516,-4.369032258064516,0.500659006,,,,,,,
8/4/09,5,D4,0.23307975453715168,82.02258064516128,95.48387096774194,68.66129032258064,1.06,-3.90741935483871,-4.288709677419355,-4.206451612903226,0.498048432125,,,,,,,
8/11/09,5,D4,0.2405976081086743,79.74193548387098,92.41290322580645,67.17096774193548,1.06,-2.7580645161290325,-4.029032258064516,-3.7548387096774194,0.49543785825,,,,,,,
8/18/09,4,D3,0.24811546168019694,77.46129032258065,89.34193548387097,65.68064516129033,1.06,-1.608709677419355,-3.7693548387096776,-3.303225806451613,0.48917169875,,,,,,,
8/25/09,4,D3,0.25563331525171956,75.18064516129033,86.27096774193548,64.19032258064516,1.06,-0.4593548387096776,-3.509677419354839,-2.8516129032258064,0.481443305,,,,,,,
9/1/09,4,D3,0.2631511688232422,72.9,83.2,62.7,5.88,0.69,-3.25,-2.4,0.48835229375,,,,,,,
9/8/09,4,D3,0.276853084564209,71.05666666666667,81.47333333333333,60.71666666666667,5.88,0.7949999999999999,-3.0516666666666667,-2.059333333333333,0.5147777925,,,,,,,
9/15/09,3,D2,0.2905550003051758,69.21333333333334,79.74666666666667,58.733333333333334,5.88,0.8999999999999999,-2.8533333333333335,-1.7186666666666666,0.541142813375,,,,,,,
9/22/09,4,D3,0.3042569160461425,67.37,78.02,56.75,5.88,1.005,-2.655,-1.378,0.5671449669999999,,,,,,,
9/29/09,3,D2,0.3179588317871093,65.52666666666667,76.29333333333334,54.76666666666667,5.88,1.1099999999999999,-2.4566666666666666,-1.0373333333333332,0.593147120625,,,,,,,
10/6/09,3,D2,0.31638200052322873,63.58064516129032,74.8,52.36129032258065,4.51,1.1432258064516128,-2.337096774193548,-0.8529032258064516,0.601432583,,,,,,,
10/13/09,3,D2,0.30869367045740925,61.593548387096774,73.39999999999999,49.78709677419355,4.51,1.147741935483871,-2.249032258064516,-0.7309677419354839,0.6067652635,,,,,,,
10/20/09,3,D2,0.3010053403915897,59.60645161290323,72.0,47.21290322580645,4.51,1.1522580645161289,-2.1609677419354836,-0.6090322580645161,0.60395281875,,,,,,,
10/27/09,2,D1,0.29331701032577023,57.61935483870968,70.6,44.63870967741936,4.51,1.156774193548387,-2.0729032258064515,-0.4870967741935484,0.5950315300625,,,,,,,
11/3/09,2,D1,0.28965704441070556,55.38666666666667,68.61999999999999,42.15333333333333,1.87,1.1546666666666665,-1.9939999999999998,-0.3846666666666667,0.5837449745000001,,,,,,,
11/10/09,2,D1,0.29606798887252805,52.54,65.19,39.89,1.87,1.136,-1.938,-0.331,0.56654525175,,,,,,,
11/17/09,2,D1,0.3024789333343506,49.693333333333335,61.76,37.626666666666665,1.87,1.1173333333333333,-1.882,-0.2773333333333334,0.549345529,,,,,,,
11/24/09,1,D0,0.3088898777961731,46.84666666666667,58.33,35.36333333333333,1.87,1.0986666666666667,-1.826,-0.22366666666666668,0.5242641733125,,,,,,,
12/1/09,1,D0,0.3153008222579956,44.0,54.9,33.1,1.31,1.08,-1.77,-0.17,0.499182817625,,,,,,,
12/8/09,0,,0.31386636341771773,44.270967741935486,55.351612903225806,33.21290322580645,1.31,1.2403225806451614,-1.5441935483870968,0.22516129032258062,0.48592380225,,,,,,,
12/15/09,0,,0.3124319045774398,44.54193548387097,55.803225806451614,33.325806451612905,1.31,1.4006451612903226,-1.3183870967741935,0.6203225806451612,0.477393723,,,,,,,
12/22/09,0,,0.3109974457371619,44.81290322580645,56.254838709677415,33.438709677419354,1.31,1.560967741935484,-1.0925806451612903,1.0154838709677418,0.47080991976923076,,,,,,,
12/29/09,0,,0.309562986896884,45.08387096774194,56.70645161290322,33.55161290322581,1.31,1.721290322580645,-0.866774193548387,1.4106451612903226,0.4668211512307692,,,,,,,
1/5/10,0,,0.3130757020365807,45.21290322580646,56.74516129032258,33.75483870967742,3.37,1.8803225806451613,-0.34935483870967743,1.6974193548387098,0.461405353,,,,,,,
1/12/10,0,,0.3202987976612583,45.23548387096774,56.4741935483871,34.0258064516129,3.37,2.0383870967741937,0.38677419354838716,1.9029032258064518,0.4549192825,,,,,,,
1/19/10,0,,0.3275218932859359,45.25806451612903,56.20322580645161,34.29677419354839,3.37,2.196451612903226,1.1229032258064517,2.1083870967741936,0.44942849125,,,,,,,
1/26/10,0,,0.33474498891061344,45.28064516129032,55.932258064516134,34.567741935483866,3.37,2.354516129032258,1.8590322580645162,2.3138709677419356,0.446425898125,,,,,,,
2/2/10,0,,0.34020742348262234,45.61071428571428,56.142857142857146,34.98571428571428,3.42,2.495,2.495,2.495,0.443423305,,,,,,,
2/9/10,0,,0.33510589173861904,47.785714285714285,59.24285714285714,36.285714285714285,3.42,2.5300000000000002,2.5300000000000002,2.5300000000000002,0.437406973,,,,,,,
2/16/10,0,,0.33000435999461575,49.96071428571428,62.34285714285714,37.58571428571428,3.42,2.565,2.565,2.565,0.431390641,,,,,,,
2/23/10,0,,0.32490282825061245,52.135714285714286,65.44285714285714,38.885714285714286,3.42,2.6,2.6,2.6,0.4317417865,,,,,,,
3/2/10,0,,0.32011193517715697,54.32258064516129,68.33870967741935,40.403225806451616,2.33,2.646451612903226,2.646451612903226,2.646451612903226,0.434639923,,,,,,,
3/9/10,0,,0.31718487412698804,56.58064516129032,70.00967741935483,43.225806451612904,2.33,2.7616129032258065,2.7616129032258065,2.7616129032258065,0.4360609039375,,,,,,,
3/16/10,0,,0.3142578130768191,58.83870967741935,71.68064516129031,46.04838709677419,2.33,2.8767741935483873,2.8767741935483873,2.8767741935483873,0.435512344125,,,,,,,
3/23/10,0,,0.31133075202665017,61.096774193548384,73.3516129032258,48.87096774193548,2.33,2.991935483870968,2.991935483870968,2.991935483870968,0.438706599375,,,,,,,
3/30/10,0,,0.30840369097648124,63.35483870967742,75.02258064516128,51.693548387096776,2.33,3.1070967741935487,3.1070967741935487,3.1070967741935487,0.464357745,,,,,,,
4/6/10,0,,0.30477074285348255,65.51666666666667,76.95,54.083333333333336,4.5,2.546666666666667,3.0166666666666666,2.921666666666667,0.490008890625,,,,,,,
4/13/10,0,,0.3008554399013519,67.64,78.98,56.3,4.5,1.7160000000000002,2.844,2.616,0.52222274925,,,,,,,
4/20/10,0,,0.2969401369492213,69.76333333333334,81.01,58.516666666666666,4.5,0.8853333333333335,2.671333333333333,2.3103333333333333,0.555530393375,,,,,,,
4/27/10,0,,0.2930248339970907,71.88666666666666,83.04,60.733333333333334,4.5,0.05466666666666687,2.4986666666666664,2.0046666666666666,0.57577277825,,,,,,,
5/4/10,0,,0.287093767235356,73.82580645161289,84.8483870967742,62.79354838709678,2.02,-0.4732258064516129,2.317741935483871,1.6741935483870969,0.5862162186875,,,,,,,
5/11/10,0,,0.27847501539414926,75.51935483870967,86.36129032258064,64.64516129032258,2.02,-0.5974193548387097,2.1258064516129034,1.3106451612903225,0.59079997125,,,,,,,
5/18/10,0,,0.26985626355294257,77.21290322580644,87.8741935483871,66.49677419354839,2.02,-0.7216129032258065,1.9338709677419355,0.9470967741935483,0.580734504125,,,,,,,
5/25/10,0,,0.26123751171173587,78.90645161290323,89.38709677419355,68.34838709677419,2.02,-0.8458064516129032,1.7419354838709677,0.583548387096774,0.570669037,,,,,,,
6/1/10,0,,0.2526187598705292,80.6,90.9,70.2,1.39,-0.97,1.55,0.22,0.5478929274375,,,,,,,
6/8/10,0,,0.25678514639536537,80.57666666666667,90.64333333333333,70.43333333333334,1.39,-0.8556666666666667,1.6036666666666668,0.381,0.525116817875,,,,,,,
6/15/10,0,,0.26095153292020157,80.55333333333333,90.38666666666667,70.66666666666667,1.39,-0.7413333333333333,1.6573333333333333,0.542,0.5329954145625,,,,,,,
6/22/10,1,D0,0.2651179194450378,80.53,90.13,70.9,1.39,-0.627,1.711,0.7030000000000001,0.5531358937499999,,,,,,,
6/29/10,1,D0,0.269284305969874,80.50666666666666,89.87333333333333,71.13333333333334,1.39,-0.5126666666666667,1.7646666666666666,0.864,0.5620090824375,,,,,,,
7/6/10,1,D0,0.2641509208948381,80.90322580645162,90.81612903225806,70.97419354838709,4.54,-0.5993548387096774,1.6235483870967742,0.6116129032258065,0.555859217125,,,,,,,
7/13/10,1,D0,0.2552976271798533,81.46774193548387,92.23870967741935,70.65806451612903,4.54,-0.7664516129032257,1.404516129032258,0.19387096774193552,0.548211154125,,,,,,,
7/20/10,1,D0,0.24644433346486858,82.03225806451613,93.66129032258064,70.34193548387097,4.54,-0.9335483870967741,1.185483870967742,-0.22387096774193543,0.531573905,,,,,,,
7/27/10,0,,0.2375910397498838,82.59677419354838,95.08387096774193,70.02580645161291,4.54,-1.1006451612903225,0.9664516129032258,-0.6416129032258063,0.514936655875,,,,,,,
8/3/10,0,,0.23500678568117078,82.54838709677419,95.50645161290322,69.49677419354839,0.7,-1.1658064516129032,0.8506451612903226,-0.8477419354838709,0.5031776145,,,,,,,
8/10/10,0,,0.24809513072813708,80.96774193548387,93.42903225806451,68.43548387096774,0.7,-0.9761290322580645,0.9929032258064516,-0.5248387096774193,0.49223160775,,,,,,,
8/17/10,1,D0,0.2611834757751034,79.38709677419355,91.3516129032258,67.3741935483871,0.7,-0.7864516129032257,1.1351612903225807,-0.20193548387096766,0.48901721000000004,,,,,,,
8/24/10,1,D0,0.2742718208220697,77.80645161290323,89.2741935483871,66.31290322580645,0.7,-0.5967741935483871,1.2774193548387096,0.12096774193548394,0.491601519,,,,,,,
8/31/10,2,D1,0.287360165869036,76.2258064516129,87.19677419354839,65.2516129032258,0.7,-0.4070967741935484,1.4196774193548387,0.4438709677419356,0.509377218625,,,,,,,
9/7/10,1,D0,0.2798269987106323,73.96,85.80000000000001,62.12,6.33,-0.502,1.28,0.21,0.5651313948125,,,,,,,
9/14/10,0,,0.2688569128513336,71.58,84.51666666666667,58.64333333333333,6.33,-0.6443333333333333,1.0933333333333333,-0.11666666666666667,0.620885571,,,,,,,
9/21/10,0,,0.2578868269920349,69.2,83.23333333333333,55.166666666666664,6.33,-0.7866666666666666,0.9066666666666666,-0.44333333333333336,0.6033373650625,,,,,,,
9/28/10,0,,0.24691674113273618,66.82,81.95,51.690000000000005,6.33,-0.9289999999999999,0.7200000000000001,-0.77,0.585789159125,,,,,,,
10/5/10,0,,0.23926434593815954,64.80645161290322,80.26451612903226,49.36129032258065,0.28,-1.0803225806451613,0.3393548387096774,-1.0106451612903227,0.57457394225,,,,,,,
10/12/10,0,,0.23410021874212447,63.06774193548387,78.27741935483871,47.89354838709678,0.28,-1.2383870967741935,-0.18677419354838706,-1.186774193548387,0.565891921,,,,,,,
10/19/10,1,D0,0.2289360915460894,61.329032258064515,76.29032258064517,46.42580645161291,0.28,-1.3964516129032258,-0.7129032258064516,-1.3629032258064515,0.552536154,,,,,,,
10/26/10,1,D0,0.22377196435005434,59.590322580645164,74.30322580645161,44.958064516129035,0.28,-1.554516129032258,-1.2390322580645161,-1.5390322580645162,0.532948726,,,,,,,
11/2/10,1,D0,0.21936916460593542,57.78666666666667,72.29666666666667,43.373333333333335,0.06,-1.6973333333333334,-1.6973333333333334,-1.6973333333333334,0.513437737875,,,,,,,
11/9/10,2,D1,0.21953432957331337,55.593333333333334,70.17333333333333,41.086666666666666,0.06,-1.7486666666666666,-1.7486666666666666,-1.7486666666666666,0.49438538900000006,,,,,,,
11/16/10,2,D1,0.21969949454069135,53.400000000000006,68.05,38.8,0.06,-1.7999999999999998,-1.7999999999999998,-1.7999999999999998,0.47533304012500005,,,,,,,
11/23/10,2,D1,0.21986465950806933,51.20666666666667,65.92666666666666,36.513333333333335,0.06,-1.8513333333333333,-1.8513333333333333,-1.8513333333333333,0.46028998462500004,,,,,,,
11/30/10,3,D2,0.22002982447544728,49.013333333333335,63.803333333333335,34.22666666666667,0.06,-1.9026666666666665,-1.9026666666666665,-1.9026666666666665,0.44591514468750004,,,,,,,
12/7/10,3,D2,0.23237766517746827,48.13870967741936,62.667741935483875,33.60967741935484,0.67,-1.8964516129032258,-1.8964516129032258,-1.8964516129032258,0.4378791185,,,,,,,
12/14/10,3,D2,0.24675595183526314,47.483870967741936,61.696774193548386,33.27096774193548,0.67,-1.8806451612903226,-1.8806451612903226,-1.8806451612903226,0.434597202625,,,,,,,
12/21/10,3,D2,0.26113423849305795,46.829032258064515,60.725806451612904,32.93225806451613,0.67,-1.8648387096774193,-1.8648387096774193,-1.8648387096774193,0.43257602515384613,,,,,,,
12/28/10,3,D2,0.27551252515085284,46.174193548387095,59.75483870967742,32.593548387096774,0.67,-1.8490322580645162,-1.8490322580645162,-1.8490322580645162,0.4337066936923077,,,,,,,
1/4/11,3,D2,0.28239919004901765,46.225806451612904,59.587096774193554,32.86451612903226,1.23,-1.8661290322580646,-1.8661290322580646,-1.8661290322580646,0.4314721673125,,,,,,,
1/11/11,3,D2,0.2792970259343424,47.21935483870968,60.49032258064516,33.94838709677419,1.23,-1.9270967741935483,-1.9270967741935483,-1.9270967741935483,0.424750714375,,,,,,,
1/18/11,3,D2,0.2761948618196672,48.21290322580645,61.39354838709678,35.03225806451613,1.23,-1.9880645161290322,-1.9880645161290322,-1.9880645161290322,0.4180986000625,,,,,,,
1/25/11,3,D2,0.273092697704992,49.20645161290323,62.29677419354839,36.116129032258065,1.23,-2.049032258064516,-2.049032258064516,-2.049032258064516,0.41186251749999997,,,,,,,
2/1/11,3,D2,0.2699905335903168,50.2,63.2,37.2,0.61,-2.11,-2.11,-2.11,0.4056264349375,,,,,,,
2/8/11,3,D2,0.26334648951888084,53.35,66.8,39.9,0.61,-2.2824999999999998,-2.2824999999999998,-2.2824999999999998,0.40004418625,,,,,,,
2/15/11,3,D2,0.25670244544744486,56.5,70.4,42.6,0.61,-2.455,-2.455,-2.455,0.394570909875,,,,,,,
2/22/11,3,D2,0.25005840137600893,59.65,74.0,45.3,0.61,-2.6275,-2.6275,-2.6275,0.38749938675,,,,,,,
3/1/11,3,D2,0.243414357304573,62.8,77.6,48.0,0.03,-2.8,-2.8,-2.8,0.3792291785625,,,,,,,
